Date,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС"
2020-09-28 00:00:00,4700,272,19507,17257,18706,117,4000.0,120.5,283,273,360,305,3225,18220,103.5,5000,9550,17687,5725,363,2980.0,5625.0,20550,135,7570.0,19591,4750.0,295,4610,3850.0,7441.0,6257.0,2888.0,50.0
2020-10-05 00:00:00,4850,265,19744,17768,18923,121,4000.0,123.5,275,266,350,305,3225,18492,107.5,5300,9550,17962,5725,348,3390.0,6150.0,22350,138,8445.0,19934,4750.0,290,4680,3850.0,7441.0,6257.0,2888.0,50.0
2020-10-12 00:00:00,4850,260,19928,17982,19099,124,4000.0,126.0,265,260,353,302,3225,18681,110.5,5300,9550,18201,5725,355,3390.0,6150.0,22350,135,8445.0,20070,4750.0,285,4680,3850.0,7441.0,6257.0,2888.0,50.0
2020-10-19 00:00:00,4850,260,19716,17973,19062,121,4000.0,124.0,266,260,353,301,3225,18466,106.0,5300,9550,18148,5725,355,3390.0,6150.0,22350,123,8445.0,20070,4750.0,286,4680,3850.0,7441.0,6257.0,2888.0,50.0
2020-10-26 00:00:00,4850,264,19708,18031,18857,119,4000.0,126.0,270,262,353,301,3225,18526,103.5,5300,9550,18044,5725,359,3390.0,6150.0,22350,112,8445.0,20063,4750.0,290,4680,3850.0,8225.0,6210.0,3330.0,56.0
2020-11-02 00:00:00,4850,265,19823,18089,18906,116,4000.0,125.0,272,264,353,303,3225,18742,100.5,5300,9550,18080,5725,359,3390.0,6150.0,22350,111,8445.0,20215,4750.0,292,4680,3850.0,8225.0,6210.0,3330.0,56.0
2020-11-09 00:00:00,4850,269,20125,18438,19351,118,4050.0,128.0,277,266,360,308,3225,19029,102.5,5300,9550,18508,5725,370,3445.0,6650.0,23100,115,8445.0,20562,4750.0,296,4680,3850.0,8225.0,6210.0,3330.0,56.0
2020-11-16 00:00:00,4850,281,20199,18723,19672,123,4050.0,132.0,291,280,375,325,3225,19116,107.5,5300,9550,18760,5725,379,3445.0,6650.0,23100,116,8445.0,20650,4750.0,310,4680,3850.0,8225.0,6210.0,3330.0,56.0
2020-11-23 00:00:00,4850,303,20488,19062,20073,127,4050.0,135.0,310,300,395,335,3225,19331,111.5,5300,9550,19154,5725,405,3445.0,6650.0,23100,114,8445.0,20966,4750.0,330,4680,3850.0,8225.0,6210.0,3330.0,56.0
2020-11-30 00:00:00,4850,322,21016,18927,20698,129,4050.0,137.0,320,315,430,340,3225,19632,113.5,5300,9550,19729,5725,435,3445.0,6650.0,23100,118,8445.0,21348,4750.0,350,4680,3850.0,8184.0,6382.0,3442.0,57.0
2020-12-07 00:00:00,4850,330,21464,19187,21376,137,4050.0,147.0,340,320,440,380,3225,20299,121.5,5300,9550,20457,5725,470,3440.0,6635.0,24600,121,8450.0,21786,4750.0,360,4680,3850.0,8184.0,6382.0,3442.0,57.0
2020-12-14 00:00:00,4850,372,22924,19772,22459,153,4050.0,157.0,380,365,485,390,3225,21377,137.5,5300,9550,21690,5725,490,3440.0,6635.0,24600,122,8450.0,22629,4750.0,400,4680,3850.0,8184.0,6382.0,3442.0,57.0
2020-12-21 00:00:00,4850,415,24467,20725,23828,158,4050.0,163.0,418,405,505,455,3225,22925,142.5,5300,9550,23142,5725,515,3440.0,6635.0,24600,123,8450.0,23676,4750.0,440,4680,3850.0,8184.0,6382.0,3442.0,57.0
2020-12-28 00:00:00,4850,442,26167,22224,26123,168,4050.0,184.0,447,433,535,475,3225,24565,152.5,5300,9550,25395,5725,540,3440.0,6635.0,24600,126,8450.0,25382,4750.0,470,4680,3850.0,8216.0,6236.0,3432.0,56.0
2021-01-04 00:00:00,4850,450,27485,23365,27402,161,4050.0,181.0,454,440,535,475,3225,26082,145.5,5300,9550,26802,5725,540,3440.0,6635.0,24600,129,8450.0,27156,4750.0,477,4680,3850.0,8216.0,6236.0,3432.0,56.0
2021-01-11 00:00:00,5050,455,27884,23572,28007,168,4350.0,190.0,457,443,550,480,3425,26461,152.5,6850,11350,27134,6325,555,4025.0,8100.0,32375,131,9885.0,27967,6250.0,480,5370,4100.0,8216.0,6236.0,3432.0,56.0
2021-01-18 00:00:00,5050,440,27893,24195,28134,171,4350.0,194.0,445,428,550,480,3425,26348,155.5,6850,11350,27297,6325,555,4025.0,8100.0,32375,138,9885.0,27545,6250.0,465,5370,4100.0,8216.0,6236.0,3432.0,56.0
2021-01-25 00:00:00,5050,410,28573,25479,28415,170,4350.0,196.0,414,403,520,455,3425,27178,154.5,6850,11350,27647,6325,525,4025.0,8100.0,32375,151,9885.0,27983,6250.0,440,5370,4100.0,8216.0,6236.0,3432.0,56.0
2021-02-01 00:00:00,5050,380,28416,25579,28503,163,4350.0,192.0,392,380,490,417,3425,27494,147.5,6850,11350,27662,6325,505,4025.0,8100.0,32375,171,9885.0,28246,6250.0,415,5370,4100.0,9443.0,7682.0,4008.0,64.0
2021-02-08 00:00:00,7000,366,28187,25285,28002,154,5950.0,183.0,370,363,480,397,5150,27253,138.5,7950,14500,27102,8375,495,6600.0,9585.0,29875,172,11515.0,28177,8000.0,398,7000,4900.0,9443.0,7682.0,4008.0,64.0
2021-02-15 00:00:00,7000,375,26751,24914,26993,164,5950.0,189.0,375,370,485,415,5150,26000,148.5,7950,14500,25834,8375,500,6600.0,9585.0,29875,165,11515.0,27643,8000.0,407,7000,4900.0,9443.0,7682.0,4008.0,64.0
2021-02-22 00:00:00,7000,387,25897,24774,25779,170,5950.0,190.0,388,380,500,440,5150,25440,154.5,7950,14500,24638,8375,520,6600.0,9585.0,29875,159,11515.0,27158,8000.0,418,7000,4900.0,9443.0,7682.0,4008.0,64.0
2021-03-01 00:00:00,7000,415,26494,24850,25524,174,5950.0,195.0,417,410,510,445,5150,25314,162.5,7950,14500,24653,8375,525,6600.0,9585.0,29875,154,11515.0,27240,8000.0,445,7000,4900.0,11218.0,9905.0,6679.0,93.0
2021-03-08 00:00:00,8250,425,26694,25336,26096,176,6600.0,201.0,425,422,520,460,5700,26011,164.5,8450,19500,25029,8475,546,4075.0,9425.0,30875,148,11575.0,27254,7800.0,460,7440,5900.0,11218.0,9905.0,6679.0,93.0
2021-03-15 00:00:00,8250,405,26961,26291,26877,168,6600.0,194.0,412,407,530,460,5700,26177,156.5,8450,19500,25843,8475,546,4075.0,9425.0,30875,142,11575.0,27738,7800.0,445,7440,5900.0,11218.0,9905.0,6679.0,93.0
2021-03-22 00:00:00,8250,390,27526,26498,27680,164,6600.0,190.5,400,390,530,434,5700,26624,152.5,8450,19500,26670,8475,545,4075.0,9425.0,30875,138,11575.0,28137,7800.0,427,7440,5900.0,11218.0,9905.0,6679.0,93.0
2021-03-29 00:00:00,8250,382,28225,27172,28656,160,6600.0,190.5,393,380,530,438,5700,27371,148.5,8450,19500,27585,8475,545,4075.0,9425.0,30875,136,11575.0,28832,7800.0,417,7440,5900.0,11388.0,9677.0,4524.0,71.0
2021-04-05 00:00:00,8600,393,28804,27524,28998,167,7150.0,201.5,400,390,510,442,6250,27728,155.5,9500,21850,27967,8475,545,4550.0,10375.0,37600,138,12825.0,29311,7800.0,428,7870,6650.0,11388.0,9677.0,4524.0,71.0
2021-04-12 00:00:00,8600,398,28948,27737,28730,171,7150.0,205.5,407,392,520,455,6250,27676,159.5,9500,21850,27727,8475,550,4550.0,10375.0,37600,138,12825.0,29418,7800.0,431,7870,6650.0,11388.0,9677.0,4524.0,71.0
2021-04-19 00:00:00,8600,395,28798,27700,28318,175,7150.0,210.0,405,388,540,460,6250,27420,158.5,9500,21850,27434,8475,550,4550.0,10375.0,37600,138,12825.0,29405,7800.0,428,7870,6650.0,11388.0,9677.0,4524.0,71.0
2021-04-26 00:00:00,8600,395,28571,27709,27879,185,7150.0,219.0,407,388,540,456,6250,27481,160.0,9500,21850,26981,8475,565,4550.0,10375.0,37600,138,12825.0,29309,7800.0,425,7870,6650.0,12736.0,10537.0,4439.0,70.0
2021-05-03 00:00:00,8600,405,28138,27722,27484,191,7150.0,228.0,415,400,560,466,6250,27325,166.0,9500,21850,26450,8475,580,4550.0,10375.0,37600,138,12825.0,29031,7800.0,438,7870,6650.0,12736.0,10537.0,4439.0,70.0
2021-05-10 00:00:00,8600,437,27905,27700,27155,197,7150.0,233.0,445,432,590,471,6250,27092,172.0,9500,22250,26104,8475,600,4675.0,10050.0,37600,140,14025.0,28821,7800.0,470,7870,6650.0,12736.0,10537.0,4439.0,70.0
2021-05-17 00:00:00,8600,471,27865,27883,27257,225,7150.0,256.0,480,467,630,525,6250,27165,200.0,9500,22250,26160,8475,660,4675.0,10050.0,37600,149,14025.0,29010,7800.0,503,7870,6650.0,12736.0,10537.0,4439.0,70.0
2021-05-24 00:00:00,8600,473,28524,28571,27865,213,7150.0,244.0,482,470,630,535,6250,27588,188.0,9500,22250,26709,8475,640,4675.0,10050.0,37600,165,14025.0,29303,7800.0,507,7870,6650.0,12736.0,10537.0,4439.0,70.0
2021-05-31 00:00:00,8600,475,29326,28883,28807,189,7150.0,224.0,483,475,630,518,6250,28134,164.0,9500,22250,27659,8475,640,4675.0,10050.0,37600,180,14025.0,29809,7800.0,510,7870,6650.0,13956.0,10279.0,4420.0,72.0
2021-06-07 00:00:00,8600,468,29672,28805,29278,207,7150.0,241.0,478,468,620,508,6250,28352,182.0,9500,24750,28162,8475,635,5390.0,12000.0,38350,190,16750.0,30160,7800.0,503,7870,6650.0,13956.0,10279.0,4420.0,72.0
2021-06-14 00:00:00,8600,469,29561,28242,29330,213,7150.0,246.0,475,469,630,515,6250,28373,187.0,9500,24750,28260,8475,635,5390.0,12000.0,38350,196,16750.0,30148,7800.0,504,7870,6650.0,13956.0,10279.0,4420.0,72.0
2021-06-21 00:00:00,8600,463,29375,27722,29190,219,7150.0,253.0,461,465,630,515,6250,28202,192.0,9500,24750,28003,8475,640,5390.0,12000.0,38350,201,16750.0,30128,7800.0,500,7870,6650.0,13956.0,10279.0,4420.0,72.0
2021-06-28 00:00:00,8600,457,29065,26673,28969,214,7150.0,250.0,459,462,615,513,6250,27807,187.0,9500,24750,27679,8475,605,5390.0,12000.0,38350,211,16750.0,30111,7800.0,497,7870,6650.0,16293.0,12288.0,5231.0,82.0
2021-07-05 00:00:00,11800,456,27776,25813,27889,218,10500.0,259.0,459,460,615,518,9500,26924,191.0,14500,28500,26892,10150,600,5475.0,12090.0,42500,220,16450.0,29662,10800.0,498,10930,9500.0,16293.0,12288.0,5231.0,82.0
2021-07-12 00:00:00,11800,453,26909,25816,27063,220,10500.0,260.0,457,458,615,518,9500,26257,193.0,14500,28500,25966,10150,585,5475.0,12090.0,42500,227,16450.0,28463,10800.0,496,10930,9500.0,16293.0,12288.0,5231.0,82.0
2021-07-19 00:00:00,11800,441,26080,25855,25804,220,10500.0,255.0,448,448,615,508,9500,25358,193.0,14500,28500,24734,10150,605,5475.0,12090.0,42500,233,16450.0,27589,10800.0,486,10930,9500.0,16293.0,12288.0,5231.0,82.0
2021-07-26 00:00:00,11800,437,26272,24580,26161,209,10500.0,241.0,445,440,605,508,9500,24725,182.0,14500,28500,24714,10150,608,5475.0,12090.0,42500,236,16450.0,26726,10800.0,480,10930,9500.0,16162.0,12403.0,5313.0,87.0
2021-08-02 00:00:00,11800,430,26890,23645,26351,196,10500.0,222.0,439,427,570,503,9500,24886,169.0,14500,28500,25089,10150,590,5475.0,12090.0,42500,240,16450.0,26656,10800.0,472,10930,9500.0,16162.0,12403.0,5313.0,87.0
2021-08-09 00:00:00,11800,424,27101,24491,26706,178,10500.0,199.0,424,417,550,500,9500,25215,151.0,14500,28500,25589,10150,565,5750.0,12715.0,42500,245,17750.0,26812,10800.0,464,10930,9500.0,16162.0,12403.0,5313.0,87.0
2021-08-16 00:00:00,11800,415,27849,24489,27356,163,10500.0,181.0,421,410,540,495,9500,25672,137.0,14500,28500,26472,10150,540,5750.0,12715.0,42500,252,17750.0,26824,10800.0,457,10930,9500.0,16162.0,12403.0,5313.0,87.0
2021-08-23 00:00:00,11800,410,27941,24136,27394,149,10500.0,167.0,415,400,500,500,9500,26077,123.0,14500,28500,26514,10150,500,5750.0,12715.0,42500,261,17750.0,26890,10800.0,452,10930,9500.0,16162.0,12403.0,5313.0,87.0
2021-08-30 00:00:00,11800,406,28185,24175,27420,149,10500.0,163.0,413,396,485,500,9500,25998,123.0,14500,28500,26654,10150,500,5750.0,12715.0,42500,280,17750.0,26960,10800.0,448,10930,9500.0,17343.0,12649.0,5581.0,97.0
2021-09-06 00:00:00,11800,405,28241,24250,27418,148,10500.0,160.0,413,394,480,483,9500,25879,122.0,14500,28500,26541,10150,505,4675.0,10365.0,40000,306,15600.0,27339,10800.0,446,10930,9500.0,17343.0,12649.0,5581.0,97.0
2021-09-13 00:00:00,11800,401,28233,24106,27219,132,10500.0,146.0,409,390,480,483,9500,25793,106.0,14500,28500,26413,10150,470,4675.0,10365.0,40000,349,15600.0,27259,10800.0,443,10930,9500.0,17343.0,12649.0,5581.0,97.0
2021-09-20 00:00:00,11800,392,27854,24607,26724,113,10500.0,136.0,405,386,480,498,9500,25523,88.0,14500,28500,26108,10150,475,4675.0,10365.0,40000,407,15600.0,26988,10800.0,439,10930,9500.0,17343.0,12649.0,5581.0,97.0
2021-09-27 00:00:00,11800,388,27166,24138,26251,103,10500.0,135.0,401,386,470,500,9500,25059,78.0,14500,28500,25488,10150,498,4675.0,10365.0,40000,447,15600.0,26703,10800.0,438,10930,9500.0,15503.0,10349.0,4482.0,81.0
2021-10-04 00:00:00,11800,385,26784,23908,25750,116,10500.0,152.0,398,386,470,500,9500,24722,91.0,14500,28500,25050,10150,478,4675.0,10365.0,40000,448,15600.0,26496,10800.0,435,10930,9500.0,15503.0,10349.0,4482.0,81.0
2021-10-11 00:00:00,21250,397,26523,24028,25604,119,19000.0,158.0,410,402,485,508,16350,24681,94.0,26000,40500,24896,17500,500,3585.0,7650.0,38500,449,13300.0,26474,21250.0,449,19510,17000.0,15503.0,10349.0,4482.0,81.0
2021-10-18 00:00:00,21250,427,26086,24275,25157,128,19000.0,180.0,436,432,500,528,16350,24534,114.5,26000,40500,24515,17500,515,3585.0,7650.0,38500,455,13300.0,26537,21250.0,480,19510,17000.0,15503.0,10349.0,4482.0,81.0
2021-10-25 00:00:00,21250,448,26593,24629,25936,122,19000.0,179.0,450,451,510,544,16350,25363,109.5,26000,40500,25359,17500,540,3585.0,7650.0,38500,455,13300.0,27467,21250.0,500,19510,17000.0,15503.0,10349.0,4482.0,81.0
2021-11-01 00:00:00,21250,446,27708,24737,27341,116,19000.0,177.0,450,450,515,550,16350,26648,103.5,26000,40500,26592,17500,545,3585.0,7650.0,38500,456,13300.0,28334,21250.0,501,19510,17000.0,12987.0,7857.0,3460.0,68.0
2021-11-08 00:00:00,22750,441,28831,24893,28389,98,19000.0,161.0,453,446,510,541,16350,27498,85.5,26000,42500,27446,17500,530,3140.0,6125.0,39250,459,10550.0,28778,21250.0,497,19630,17000.0,12987.0,7857.0,3460.0,68.0
2021-11-15 00:00:00,22750,445,29339,25638,28841,92,19000.0,154.0,456,446,510,528,16350,28006,82.5,26000,42500,28100,17500,545,3140.0,6125.0,39250,438,10550.0,29351,21250.0,499,19630,17000.0,12987.0,7857.0,3460.0,68.0
2021-11-22 00:00:00,22750,443,30104,25790,29662,90,19000.0,148.0,458,444,515,528,16350,28584,80.5,26000,42500,29015,17500,540,3140.0,6125.0,39250,392,10550.0,30195,21250.0,498,19630,17000.0,12987.0,7857.0,3460.0,68.0
2021-11-29 00:00:00,22750,438,30914,26133,30376,99,19000.0,146.0,453,438,510,530,16350,29414,89.5,26000,42500,29906,17500,520,3140.0,6125.0,39250,346,10550.0,30842,21250.0,492,19630,17000.0,10753.0,6282.0,3088.0,63.0
2021-12-06 00:00:00,20250,430,31202,26178,30713,100,17000.0,143.0,445,428,510,530,15500,29724,89.5,23500,42500,30184,16500,525,2665.0,5525.0,39250,326,8950.0,31083,19500.0,484,18050,15250.0,10753.0,6282.0,3088.0,63.0
2021-12-13 00:00:00,20250,417,30750,26031,30050,105,17000.0,152.0,431,415,510,528,15500,28958,94.5,23500,42500,29578,16500,515,2665.0,5525.0,39250,337,8950.0,30275,19500.0,471,18050,15250.0,10753.0,6282.0,3088.0,63.0
2021-12-20 00:00:00,20250,414,29870,25299,29447,112,17000.0,159.0,425,410,505,520,15500,28299,101.5,23500,42500,28862,16500,510,2665.0,5525.0,39250,338,8950.0,29555,19500.0,467,18050,15250.0,10753.0,6282.0,3088.0,63.0
2021-12-27 00:00:00,20250,416,29631,24741,28941,124,17000.0,173.0,422,413,505,512,15500,27848,0.0,23500,42500,28419,16500,510,2665.0,5525.0,39250,341,8950.0,29024,19500.0,461,18050,15250.0,9244.0,5901.0,2687.0,55.0
2022-01-03 00:00:00,20250,418,29121,24326,28566,118,17000.0,168.5,424,415,505,500,15500,27215,107.0,23500,42500,27969,16500,510,2665.0,5525.0,39250,346,8950.0,28407,19500.0,463,18050,15250.0,9244.0,5901.0,2687.0,55.0
2022-01-10 00:00:00,20250,419,28826,24255,28615,125,17000.0,170.5,425,416,495,500,15500,26977,114.5,23500,42500,27830,16500,500,2825.0,6575.0,39000,353,9900.0,28802,19500.0,465,18050,15250.0,9244.0,5901.0,2687.0,55.0
2022-01-17 00:00:00,20250,430,29086,25878,28751,128,17000.0,176.5,440,425,500,510,15500,27257,117.5,23500,42500,27934,16500,515,2825.0,6575.0,39000,388,9900.0,28622,19500.0,471,18050,15250.0,9244.0,5901.0,2687.0,55.0
2022-01-24 00:00:00,20250,430,28955,25949,28321,131,17000.0,183.5,435,425,510,518,15500,27140,120.5,23500,42500,27651,16500,520,2825.0,6575.0,39000,415,9900.0,28389,19500.0,470,18050,15250.0,9244.0,5901.0,2687.0,55.0
2022-01-31 00:00:00,20250,429,29396,25683,28816,139,17000.0,190.5,438,425,510,530,15500,27624,128.5,23500,42500,27972,16500,530,2825.0,6575.0,39000,428,9900.0,28807,19500.0,470,18050,15250.0,9728.0,6527.0,2852.0,59.0
2022-02-07 00:00:00,22250,450,30752,26372,30282,145,18750.0,197.5,462,445,535,535,16750,28859,134.5,26000,42500,29440,21800,555,3365.0,8135.0,40500,428,11845.0,30078,24000.0,490,21370,19600.0,9728.0,6527.0,2852.0,59.0
2022-02-14 00:00:00,22250,464,32114,27970,31346,150,18750.0,200.5,474,458,545,555,16750,29977,144.5,26000,42500,30598,21800,570,3365.0,8135.0,40500,422,11845.0,31458,24000.0,503,21370,19600.0,9728.0,6527.0,2852.0,59.0
2022-02-21 00:00:00,22250,466,32898,28335,32085,138,18750.0,187.5,477,460,560,560,16750,30930,132.5,26000,42500,31407,21800,585,3365.0,8135.0,40500,418,11845.0,32417,24000.0,506,21370,19600.0,9728.0,6527.0,2852.0,59.0
2022-02-28 00:00:00,22250,469,33913,28968,33041,137,18750.0,185.5,477,460,610,568,16750,31875,131.5,26000,42500,32437,21800,585,3365.0,8135.0,40500,427,11845.0,33208,24000.0,509,21370,19600.0,11355.0,7823.0,3405.0,67.0
2022-03-07 00:00:00,22250,524,35186,31048,34263,147,18750.0,197.5,534,497,710,575,16750,32402,144.5,26000,42500,32619,21800,680,4375.0,9660.0,39500,456,13800.0,34466,24000.0,567,21370,19600.0,11355.0,7823.0,3405.0,67.0
2022-03-14 00:00:00,22250,604,32835,31137,32912,159,18750.0,214.0,610,578,860,598,16750,31181,156.0,26000,42500,30755,21800,761,4375.0,9660.0,39500,577,13800.0,33349,24000.0,648,21370,19600.0,11355.0,7823.0,3405.0,67.0
2022-03-21 00:00:00,22250,614,29971,27892,29736,145,18750.0,201.0,619,588,960,640,16750,28228,142.0,26000,42500,28469,21800,761,4375.0,9660.0,39500,597,13800.0,30238,24000.0,658,21370,19600.0,11355.0,7823.0,3405.0,67.0
2022-03-28 00:00:00,22250,610,27675,27476,27559,147,18750.0,200.0,612,587,960,658,16750,26485,144.0,26000,42500,26492,21800,780,4375.0,9660.0,39500,536,13800.0,28568,24000.0,657,21370,19600.0,13189.0,9164.0,4181.0,79.0
2022-04-04 00:00:00,22250,605,26916,26778,26627,156,18750.0,205.0,610,584,960,650,16750,25185,153.0,26000,42500,25648,21800,768,4375.0,9660.0,39500,489,13800.0,27411,24000.0,654,21370,19600.0,13189.0,9164.0,4181.0,79.0
2022-04-11 00:00:00,21400,603,26208,25966,25989,158,18000.0,203.0,611,583,960,637,14500,24659,155.0,24000,40500,24910,21125,681,3700.0,6950.0,46000,419,11050.0,27074,24000.0,653,20160,18250.0,13189.0,9164.0,4181.0,79.0
2022-04-18 00:00:00,21400,595,26943,26986,26719,152,18000.0,197.5,604,575,940,622,14500,25352,150.0,24000,40500,25607,21125,680,3700.0,6950.0,46000,485,11050.0,27984,24000.0,645,20160,18250.0,13189.0,9164.0,4181.0,79.0
2022-04-25 00:00:00,21400,566,29731,28925,28891,151,18000.0,194.5,577,547,930,610,14500,28254,129.5,24000,40500,28030,21125,650,3700.0,6950.0,46000,502,11050.0,30202,24000.0,617,20160,18250.0,13189.0,9164.0,4181.0,79.0
2022-05-02 00:00:00,21400,512,31615,29737,30427,140,18000.0,179.5,512,492,910,585,14500,31376,118.5,24000,40500,29767,21125,610,3700.0,6950.0,46000,500,11050.0,32061,24000.0,562,20160,18250.0,10929.0,7233.0,3605.0,68.0
2022-05-09 00:00:00,21400,487,32249,29951,31017,143,18000.0,182.5,488,467,850,550,14000,31982,121.5,24000,40500,30523,19250,560,3650.0,7000.0,42000,494,10900.0,32880,24000.0,537,19180,14500.0,10929.0,7233.0,3605.0,68.0
2022-05-16 00:00:00,21400,445,31462,28736,30791,130,18000.0,165.5,443,425,850,525,14000,31548,108.5,24000,40500,30082,19250,450,3650.0,7000.0,42000,493,10900.0,32910,24000.0,495,19180,14500.0,10929.0,7233.0,3605.0,68.0
2022-05-23 00:00:00,21400,417,29099,26720,28480,131,18000.0,166.5,418,415,770,510,14000,29528,109.5,24000,40500,27356,19250,468,3650.0,7000.0,42000,495,10900.0,30626,24000.0,469,19180,14500.0,10929.0,7233.0,3605.0,68.0
2022-05-30 00:00:00,21400,412,23603,23317,21615,133,18000.0,169.5,415,411,700,500,14000,23798,111.5,24000,40500,21574,19250,447,3650.0,7000.0,42000,464,10900.0,25964,24000.0,461,19180,14500.0,10809.0,7110.0,3864.0,69.0
2022-06-06 00:00:00,14000,396,21843,19757,20122,139,9500.0,175.5,391,390,660,497,8000,18829,116.5,20000,25000,19499,15125,430,2825.0,4775.0,33000,418,6025.0,23137,19500.0,440,14100,10750.0,10809.0,7110.0,3864.0,69.0
2022-06-13 00:00:00,14000,381,20112,17185,18736,145,9500.0,179.5,381,374,640,490,8000,18445,122.5,20000,25000,17655,15125,463,2825.0,4775.0,33000,393,6025.0,21258,19500.0,424,14100,10750.0,10809.0,7110.0,3864.0,69.0
2022-06-20 00:00:00,14000,339,18343,16334,18221,131,9500.0,164.5,340,333,590,453,8000,17335,108.5,20000,25000,16963,15125,400,2825.0,4775.0,33000,392,6025.0,20827,19500.0,378,14100,10750.0,10809.0,7110.0,3864.0,69.0
2022-06-27 00:00:00,14000,297,18306,15790,17846,114,9500.0,146.5,309,292,560,403,8000,17107,91.5,20000,25000,16514,15125,365,2825.0,4775.0,33000,371,6025.0,20230,19500.0,337,14100,10750.0,6778.0,4950.0,2760.0,56.0
2022-07-04 00:00:00,14000,303,18054,16063,17223,121,9500.0,149.5,311,298,540,378,8000,17134,98.5,20000,25000,16006,15125,360,2825.0,4775.0,33000,331,6025.0,19477,19500.0,343,14100,10750.0,6778.0,4950.0,2760.0,56.0
2022-07-11 00:00:00,8900,356,18268,15297,17148,113,7500.0,139.5,366,353,520,383,6500,16544,90.5,11000,18000,15790,8750,390,2025.0,3325.0,29900,302,4825.0,19166,11000.0,398,8640,6500.0,6778.0,4950.0,2760.0,56.0
2022-07-18 00:00:00,8900,370,20207,16673,18308,103,7500.0,129.5,371,364,460,395,6500,17103,80.5,11000,18000,16212,8750,410,2025.0,3325.0,29900,272,4825.0,19955,11000.0,409,8640,6500.0,6778.0,4950.0,2760.0,56.0
2022-07-25 00:00:00,8900,348,21962,16962,20147,98,7500.0,124.5,349,342,460,390,6500,18040,75.5,11000,18000,17776,8750,410,2025.0,3325.0,29900,257,4825.0,20489,11000.0,387,8640,6500.0,6778.0,4950.0,2760.0,56.0
2022-08-01 00:00:00,8900,317,23751,17547,21835,112,7500.0,127.5,319,310,460,380,6500,19731,79.5,11000,18000,19730,8750,400,2025.0,3325.0,29900,227,4825.0,22020,11000.0,355,8640,6500.0,4602.0,3405.0,1984.0,41.0
2022-08-08 00:00:00,7750,321,25568,21195,23534,109,6500.0,123.5,325,315,455,370,5750,22180,76.5,10500,14500,21650,7950,390,2000.0,3350.0,23250,220,4575.0,24183,10500.0,360,7860,5400.0,4602.0,3405.0,1984.0,41.0
2022-08-15 00:00:00,7750,357,26015,21461,23841,109,6500.0,123.5,362,350,455,385,5750,22858,76.5,10500,14500,22016,7950,390,2000.0,3350.0,23250,238,4575.0,24832,10500.0,395,7860,5400.0,4602.0,3405.0,1984.0,41.0
2022-08-22 00:00:00,7750,361,25881,21510,24239,102,6500.0,116.5,366,353,450,395,5750,22884,69.5,10500,14500,22324,7950,380,2000.0,3350.0,23250,264,4575.0,24946,10500.0,398,7860,5400.0,4602.0,3405.0,1984.0,41.0
